,Longitude,Latitude,Amenity
4613,72.8342421,19.1144544,place_of_worship
4614,72.8342421,19.1144544,place_of_worship
4615,72.8342421,19.1144544,place_of_worship
4616,72.8342421,19.1144544,place_of_worship
4617,72.8342421,19.1144544,clinic
4618,72.8342421,19.1144544,clinic
4619,72.824337,18.944249,restaurant
4620,72.824337,18.944249,restaurant
4621,72.824337,18.944249,restaurant
4622,72.824337,18.944249,restaurant
4623,72.824337,18.944249,restaurant
4624,72.824337,18.944249,restaurant
4625,72.8293348,19.0593773,atm
4626,72.8293348,19.0593773,atm
4627,72.8293348,19.0593773,atm
4628,72.8296766,19.0605321,bank
4629,72.8296766,19.0605321,bank
4630,72.8296766,19.0605321,bank
4631,72.8296766,19.0605321,bank
4632,72.8296766,19.0605321,bank
4633,72.8296766,19.0605321,bank
4634,72.8296766,19.0605321,bank
4635,72.829271,19.0606884,telephone
4636,72.829271,19.0606884,telephone
4637,72.8352706,18.9329149,restaurant
4638,72.8352706,18.9329149,restaurant
4639,72.8199071,18.915807,restaurant
4640,72.8199071,18.915807,atm
4641,72.8199071,18.915807,atm
4642,72.8199071,18.915807,atm
4643,72.8199071,18.915807,atm
4644,72.8199822,18.9157448,atm
4645,72.8199822,18.9157448,atm
4646,72.8199822,18.9157448,atm
4647,72.8199822,18.9157448,bank
4648,72.8199822,18.9157448,bank
4649,72.8199822,18.9157448,bank
4650,72.8199822,18.9157448,bank
4651,72.8199822,18.9157448,bank
4652,72.8199822,18.9157448,bank
4653,72.8199822,18.9157448,bank
4654,72.8199822,18.9157448,bank
4655,72.8199822,18.9157448,bank
4656,72.8193925,18.9161599,bank
4657,72.8193925,18.9161599,bank
4658,72.8193925,18.9161599,bank
4659,72.8193925,18.9161599,bank
4660,72.8193925,18.9161599,bank
4661,72.8193925,18.9161599,bank
4662,72.8193925,18.9161599,bank
4663,72.8193925,18.9161599,bank
4664,72.8193925,18.9161599,bank
4665,72.8177173,18.9166992,bank
4666,72.8177173,18.9166992,bank
4667,72.8177173,18.9166992,bank
4668,72.8177173,18.9166992,bank
4669,72.8177173,18.9166992,restaurant
4670,72.8177173,18.9166992,restaurant
4671,72.8177173,18.9166992,restaurant
4672,72.8177173,18.9166992,restaurant
4673,72.8177173,18.9166992,restaurant
4674,72.8182842,18.9139072,restaurant
4675,72.8182842,18.9139072,restaurant
4676,72.8182842,18.9139072,restaurant
4677,72.8182842,18.9139072,restaurant
4678,72.8182842,18.9139072,restaurant
4679,72.8182842,18.9139072,restaurant
4680,72.8182842,18.9139072,restaurant
4681,72.8182842,18.9139072,restaurant
4682,72.8182091,18.9144908,restaurant
4683,72.8182091,18.9144908,restaurant
4684,72.8182091,18.9144908,restaurant
4685,72.8182091,18.9144908,restaurant
4686,72.8182091,18.9144908,restaurant
4687,72.8182091,18.9144908,restaurant
4688,72.8182091,18.9144908,restaurant
4689,72.8182091,18.9144908,restaurant
4690,72.8214427,19.1287836,pharmacy
4691,72.8214427,19.1287836,pharmacy
4692,72.8215991,19.1293131,atm
4693,72.8215991,19.1293131,atm
4694,72.821968,19.129079,restaurant
4695,72.821968,19.129079,restaurant
4696,72.824616,18.994478,fast_food
4697,72.824616,18.994478,fast_food
4698,72.824616,18.994478,fast_food
4699,72.824616,18.994478,fast_food
4700,72.824616,18.994478,fast_food
4701,72.824616,18.994478,fast_food
4702,72.8225557,19.1298419,atm
4703,72.8225557,19.1298419,atm
4704,72.8226263,19.1298314,atm
4705,72.8226263,19.1298314,atm
4706,72.9609348,19.1724473,atm
4707,72.9609348,19.1724473,atm
4708,72.9609348,19.1724473,atm
4709,72.9609348,19.1724473,place_of_worship
4710,72.9609348,19.1724473,place_of_worship
4711,72.9609348,19.1724473,place_of_worship
4712,72.9597332,19.173182,place_of_worship
4713,72.9597332,19.173182,place_of_worship
4714,72.9597332,19.173182,place_of_worship
4715,72.8333287,18.9238699,place_of_worship
4716,72.8333287,18.9238699,place_of_worship
4717,72.8333287,18.9238699,place_of_worship
4718,72.8333287,18.9238699,restaurant
4719,72.8333287,18.9238699,restaurant
4720,72.8333287,18.9238699,restaurant
4721,72.8333287,18.9238699,restaurant
4722,72.8330843,18.9241821,restaurant
4723,72.8330843,18.9241821,restaurant
4724,72.8330843,18.9241821,restaurant
4725,72.8330843,18.9241821,restaurant
4726,72.8330843,18.9241821,restaurant
4727,72.8335791,18.9240286,restaurant
4728,72.8335791,18.9240286,restaurant
4729,72.8335791,18.9240286,restaurant
4730,72.8335791,18.9240286,restaurant
4731,72.8335791,18.9240286,restaurant
4732,72.8335563,18.9239309,restaurant
4733,72.8335563,18.9239309,restaurant
4734,72.8335563,18.9239309,restaurant
4735,72.8335563,18.9239309,restaurant
4736,72.8335563,18.9239309,restaurant
4737,72.8335563,18.9239309,restaurant
4738,72.957861,19.174728,cafe
4739,72.957861,19.174728,cafe
4740,72.839689,19.1004145,cafe
4741,72.839689,19.1004145,cafe
4742,72.839689,19.1004145,cafe
4743,72.839689,19.1004145,cafe
4744,72.839689,19.1004145,cafe
4745,72.839689,19.1004145,cafe
4746,72.9490036,19.1760945,hospital
4747,72.9490036,19.1760945,hospital
4748,72.9514882,19.1752473,hospital
4749,72.9514882,19.1752473,hospital
4750,72.873974,19.2101427,pharmacy
4751,72.873974,19.2101427,pharmacy
4752,72.8417834,19.176347,pharmacy
4753,72.8417834,19.176347,pharmacy
4754,72.8417834,19.176347,school
4755,72.8417834,19.176347,school
4756,72.8355932,18.9479414,restaurant
4757,72.8355932,18.9479414,restaurant
4758,72.8403716,19.1956749,dentist
4759,72.8403716,19.1956749,dentist
4760,72.8390521,19.1946767,restaurant
4761,72.8390521,19.1946767,restaurant
4762,72.8393956,19.1947225,bank
4763,72.8393956,19.1947225,bank
4764,72.8393956,19.1947225,bank
4765,72.8393956,19.1947225,bank
4766,72.8393956,19.1947225,bank
4767,72.8393956,19.1947225,bank
4768,72.8393956,19.1947225,bank
4769,72.8393956,19.1947225,bank
4770,72.8385863,19.1952165,marketplace
4771,72.8385863,19.1952165,marketplace
4772,72.83878,19.1951085,restaurant
4773,72.83878,19.1951085,restaurant
4774,72.8387907,19.1950224,clinic
4775,72.8387907,19.1950224,clinic
4776,72.8388756,19.1949548,bank
4777,72.8388756,19.1949548,bank
4778,72.8388756,19.1949548,bank
4779,72.8388756,19.1949548,bank
4780,72.8388756,19.1949548,bank
4781,72.8388756,19.1949548,bank
4782,72.8388756,19.1949548,bank
4783,72.8388756,19.1949548,bank
4784,72.8388414,19.1949766,clinic
4785,72.8388414,19.1949766,clinic
4786,72.8389098,19.194827,clinic
4787,72.8389098,19.194827,clinic
4788,72.8389973,19.1959914,bank
4789,72.8389973,19.1959914,bank
4790,72.8389973,19.1959914,bank
4791,72.8389973,19.1959914,bank
4792,72.8389973,19.1959914,bank
4793,72.8389973,19.1959914,bank
4794,72.8389973,19.1959914,bank
4795,72.8411002,19.1962262,place_of_worship
4796,72.8411002,19.1962262,place_of_worship
4797,72.8411002,19.1962262,place_of_worship
4798,72.8149068,19.1386727,atm
4799,72.8149068,19.1386727,atm
4800,72.8147987,19.1386001,atm
4801,72.8147987,19.1386001,atm
4802,72.8147987,19.1386001,atm
4803,72.8147987,19.1386001,atm
4804,72.8147987,19.1386001,atm
4805,72.8147987,19.1386001,pharmacy
4806,72.8147987,19.1386001,pharmacy
4807,72.8147987,19.1386001,pharmacy
4808,72.8294746,19.0631016,pharmacy
4809,72.8294746,19.0631016,restaurant
4810,72.8294746,19.0631016,restaurant
4811,72.8346602,19.0874978,pharmacy
4812,72.8346602,19.0874978,pharmacy
4813,72.83485,19.06509,restaurant
4814,72.83485,19.06509,restaurant
4815,72.862225,19.063466,restaurant
4816,72.862225,19.063466,restaurant
4817,72.870696,19.067664,school
4818,72.870696,19.067664,school
4819,72.8707181,19.0667953,school
4820,72.8707181,19.0667953,school
4821,72.832402,19.067994,school
4822,72.832402,19.067994,restaurant
4823,72.832402,19.067994,restaurant
4824,72.832402,19.067994,restaurant
4825,72.95884,19.1720378,restaurant
4826,72.95884,19.1720378,restaurant
4827,72.95884,19.1720378,restaurant
4828,72.95884,19.1720378,restaurant
4829,72.9581695,19.171982,restaurant
4830,72.9581695,19.171982,restaurant
4831,72.9581695,19.171982,townhall
4832,72.9581695,19.171982,townhall
4833,72.9565558,19.173567,townhall
4834,72.9565558,19.173567,townhall
4835,72.9565558,19.173567,place_of_worship
4836,72.9565558,19.173567,place_of_worship
4837,72.9565558,19.173567,place_of_worship
4838,72.8298816,19.0653991,restaurant
4839,72.8298816,19.0653991,restaurant
4840,72.8164075,18.9627327,restaurant
4841,72.8164075,18.9627327,school
4842,72.8164075,18.9627327,school
4843,72.8164075,18.9627327,school
4844,72.8467331,19.1032614,cafe
4845,72.8467331,19.1032614,cafe
4846,72.8467331,19.1032614,cafe
4847,72.8413822,19.0979938,cafe
4848,72.8413822,19.0979938,place_of_worship
4849,72.8413822,19.0979938,place_of_worship
4850,72.8413822,19.0979938,place_of_worship
4851,72.8226713,18.9682841,place_of_worship
4852,72.8226713,18.9682841,place_of_worship
4853,72.8226713,18.9682841,place_of_worship
4854,72.8226713,18.9682841,place_of_worship
4855,72.8226713,18.9682841,fast_food
4856,72.8226713,18.9682841,fast_food
4857,72.8226713,18.9682841,fast_food
4858,72.8226713,18.9682841,fast_food
4859,72.8226713,18.9682841,fast_food
4860,72.8226713,18.9682841,fast_food
4861,72.8226713,18.9682841,fast_food
4862,72.8226713,18.9682841,fast_food
4863,72.8226713,18.9682841,fast_food
4864,72.8135089,18.9656765,fast_food
4865,72.8135089,18.9656765,fast_food
4866,72.8135089,18.9656765,hospital
4867,72.8135089,18.9656765,hospital
4868,72.8135089,18.9656765,hospital
4869,72.8135089,18.9656765,hospital
4870,72.850926,19.1211705,hospital
4871,72.850926,19.1211705,school
4872,72.850926,19.1211705,school
4873,72.8723931,19.111503,hospital
4874,72.8723931,19.111503,hospital
4875,72.8713544,19.1067143,place_of_worship
4876,72.8713544,19.1067143,place_of_worship
4877,72.9198976,19.1024729,fuel
4878,72.9198976,19.1024729,fuel
4879,72.8331683,18.9374108,fuel
4880,72.8331683,18.9374108,cafe
4881,72.8331683,18.9374108,cafe
4882,72.8331683,18.9374108,cafe
4883,72.8331683,18.9374108,cafe
4884,72.8331683,18.9374108,cafe
4885,72.9084012,19.135783,cafe
4886,72.9084012,19.135783,cafe
4887,72.9084012,19.135783,cafe
4888,72.9084012,19.135783,restaurant
4889,72.9084012,19.135783,restaurant
4890,72.9084012,19.135783,restaurant
4891,72.9084012,19.135783,restaurant
4892,72.9084012,19.135783,restaurant
4893,72.8467717,18.9660503,place_of_worship
4894,72.8467717,18.9660503,place_of_worship
4895,72.8467717,18.9660503,place_of_worship
4896,72.8467717,18.9660503,place_of_worship
4897,72.8232846,18.9613711,place_of_worship
4898,72.8232846,18.9613711,place_of_worship
4899,72.8232846,18.9613711,place_of_worship
4900,72.8232846,18.9613711,restaurant
4901,72.8232846,18.9613711,restaurant
4902,72.8214783,18.9610579,restaurant
4903,72.8214783,18.9610579,restaurant
4904,72.8214783,18.9610579,school
4905,72.8214783,18.9610579,school
4906,72.7973324,18.9477902,school
4907,72.7973324,18.9477902,restaurant
4908,72.7973324,18.9477902,restaurant
4909,72.7973324,18.9477902,restaurant
4910,72.7973324,18.9477902,restaurant
4911,72.9001151,19.1351491,restaurant
4912,72.9001151,19.1351491,restaurant
4913,72.9001151,19.1351491,restaurant
4914,72.8678155,19.1117445,restaurant
4915,72.8678155,19.1117445,restaurant
4916,72.8678155,19.1117445,restaurant
4917,72.8060848,18.9081218,restaurant
4918,72.8060848,18.9081218,restaurant
4919,72.8060848,18.9081218,restaurant
4920,72.8223582,18.9283169,restaurant
4921,72.8223582,18.9283169,restaurant
4922,72.8223582,18.9283169,restaurant
4923,72.8223582,18.9283169,restaurant
4924,72.8223582,18.9283169,restaurant
4925,72.8223582,18.9283169,restaurant
4926,72.8223582,18.9283169,restaurant
4927,72.8223582,18.9283169,restaurant
4928,72.8223582,18.9283169,restaurant
4929,72.8175703,18.9165129,restaurant
4930,72.8175703,18.9165129,restaurant
4931,72.8175703,18.9165129,restaurant
4932,72.8175703,18.9165129,restaurant
4933,72.8175703,18.9165129,restaurant
4934,72.8175703,18.9165129,restaurant
4935,72.8175703,18.9165129,restaurant
4936,72.8175703,18.9165129,restaurant
4937,72.8175703,18.9165129,restaurant
4938,72.8175703,18.9165129,restaurant
4939,72.8292224,19.0614758,restaurant
4940,72.8292224,19.0614758,school
4941,72.8292224,19.0614758,school
4942,72.8409182,19.1180036,school
4943,72.8409182,19.1180036,school
4944,72.8409182,19.1180036,school
4945,72.8226709,18.9246652,school
4946,72.8226709,18.9246652,school
4947,72.8226709,18.9246652,school
4948,72.8226709,18.9246652,school
4949,72.8226709,18.9246652,embassy
4950,72.8226709,18.9246652,embassy
4951,72.8226709,18.9246652,embassy
4952,72.8226709,18.9246652,embassy
4953,72.8226709,18.9246652,embassy
4954,72.8226709,18.9246652,embassy
4955,72.8226709,18.9246652,embassy
4956,72.8226709,18.9246652,embassy
4957,72.8226709,18.9246652,embassy
4958,72.9253412,19.1100307,bank
4959,72.9253412,19.1100307,bank
4960,72.8180858,19.0164197,restaurant
4961,72.8180858,19.0164197,restaurant
4962,72.8795444,19.0663752,taxi
4963,72.8795444,19.0663752,taxi
4964,72.9103979,19.0786833,place_of_worship
4965,72.9103979,19.0786833,place_of_worship
4966,72.9103979,19.0786833,place_of_worship
4967,72.8263599,18.9206466,drinking_water
4968,72.8263599,18.9206466,drinking_water
4969,72.8264973,18.9959721,drinking_water
4970,72.8264973,18.9959721,restaurant
4971,72.8264973,18.9959721,restaurant
4972,72.8264973,18.9959721,restaurant
4973,72.9387418,19.1772051,restaurant
4974,72.9387418,19.1772051,restaurant
4975,72.8386116,19.0553844,cinema
4976,72.8386116,19.0553844,cinema
4977,72.8409187,19.1180153,cinema
4978,72.8409187,19.1180153,cinema
4979,72.8409187,19.1180153,school
4980,72.8409187,19.1180153,school
4981,72.8337567,19.0655802,restaurant
4982,72.8337567,19.0655802,restaurant
4983,72.8071054,18.9762778,bar
4984,72.8071054,18.9762778,bar
4985,72.8295541,19.0067015,nightclub
4986,72.8295541,19.0067015,nightclub
4987,72.8293695,19.0068256,bar
4988,72.8293695,19.0068256,bar
4989,72.8294192,19.0009377,nightclub
4990,72.8294192,19.0009377,nightclub
4991,72.9568938,19.1713376,nightclub
4992,72.9568938,19.1713376,nightclub
4993,72.9568938,19.1713376,place_of_worship
4994,72.9568938,19.1713376,place_of_worship
4995,72.8403579,18.9344727,place_of_worship
4996,72.8403579,18.9344727,place_of_worship
4997,72.8403579,18.9344727,place_of_worship
4998,72.8403579,18.9344727,place_of_worship
4999,72.8403579,18.9344727,place_of_worship
5000,72.8403579,18.9344727,restaurant
5001,72.8403579,18.9344727,restaurant
5002,72.8403579,18.9344727,restaurant
5003,72.8403579,18.9344727,restaurant
5004,72.8997225,19.0681569,restaurant
5005,72.8997225,19.0681569,restaurant
5006,72.8997225,19.0681569,cinema
5007,72.8997225,19.0681569,cinema
5008,72.8331385,18.9759761,cinema
5009,72.8331385,18.9759761,cinema
5010,72.8331385,18.9759761,cinema
5011,72.8331385,18.9759761,cinema
5012,72.8331385,18.9759761,cinema
5013,72.8265855,18.9251185,cinema
5014,72.8265855,18.9251185,cinema
5015,72.8265855,18.9251185,conference_centre
5016,72.8265855,18.9251185,conference_centre
5017,72.8265855,18.9251185,conference_centre
5018,72.8265855,18.9251185,conference_centre
5019,72.834872,18.975905,conference_centre
5020,72.834872,18.975905,conference_centre
5021,72.834872,18.975905,place_of_worship
5022,72.834872,18.975905,place_of_worship
5023,72.834872,18.975905,place_of_worship
5024,72.8359529,18.9479702,place_of_worship
5025,72.8359529,18.9479702,place_of_worship
5026,72.8359529,18.9479702,restaurant
5027,72.8359529,18.9479702,restaurant
5028,72.8359529,18.9479702,restaurant
5029,72.8359529,18.9479702,restaurant
5030,72.813246,18.899629,restaurant
5031,72.813246,18.899629,restaurant
5032,72.813246,18.899629,place_of_worship
5033,72.813246,18.899629,place_of_worship
5034,72.832434,19.0595573,restaurant
5035,72.832434,19.0595573,restaurant
5036,72.832434,19.0595573,restaurant
5037,72.8213855,19.0054334,restaurant
5038,72.8213855,19.0054334,fast_food
5039,72.8213855,19.0054334,fast_food
5040,72.8213855,19.0054334,fast_food
5041,72.8345604,19.0605673,fast_food
5042,72.8345604,19.0605673,fast_food
5043,72.8345604,19.0605673,fast_food
5044,72.8345604,19.0605673,bank
5045,72.8345604,19.0605673,bank
5046,72.8345604,19.0605673,bank
5047,72.8345604,19.0605673,bank
5048,72.8345604,19.0605673,bank
5049,72.8345604,19.0605673,bank
5050,72.8345604,19.0605673,bank
5051,72.8345604,19.0605673,bank
5052,72.8345604,19.0605673,bank
5053,72.8345604,19.0605673,bank
5054,72.8345604,19.0605673,bank
5055,72.8342493,19.0606848,bank
5056,72.8342493,19.0606848,bank
5057,72.8342493,19.0606848,bank
5058,72.8342493,19.0606848,bank
5059,72.8342493,19.0606848,bank
5060,72.8342493,19.0606848,bank
5061,72.8342493,19.0606848,bank
5062,72.8342493,19.0606848,bank
5063,72.8342493,19.0606848,bank
5064,72.8342493,19.0606848,bank
5065,72.8342493,19.0606848,bank
5066,72.8351905,19.0603228,bank
5067,72.8351905,19.0603228,bank
5068,72.8351905,19.0603228,bank
5069,72.8351905,19.0603228,bank
5070,72.8351905,19.0603228,bank
5071,72.8351905,19.0603228,bank
5072,72.8351905,19.0603228,bank
5073,72.8364242,19.0596845,bank
5074,72.8364242,19.0596845,bank
5075,72.8364242,19.0596845,bank
5076,72.8364242,19.0596845,bank
5077,72.8364242,19.0596845,bank
5078,72.8364242,19.0596845,bank
5079,72.8364242,19.0596845,bank
5080,72.8364242,19.0596845,bank
5081,72.8364242,19.0596845,bank
5082,72.8364242,19.0596845,bank
5083,72.8364242,19.0596845,bank
5084,72.8359553,19.0590623,bank
5085,72.8359553,19.0590623,bank
5086,72.8359553,19.0590623,bank
5087,72.8359553,19.0590623,bank
5088,72.8359553,19.0590623,bank
5089,72.8359553,19.0590623,bank
5090,72.8359553,19.0590623,bank
5091,72.8359553,19.0590623,bank
5092,72.8359553,19.0590623,bank
5093,72.8359553,19.0590623,bank
5094,72.8327783,19.0608358,school
5095,72.8327783,19.0608358,school
5096,72.8246346,18.9946771,fast_food
5097,72.8246346,18.9946771,fast_food
5098,72.8246346,18.9946771,fast_food
5099,72.8021458,19.1445335,ferry_terminal
5100,72.8021458,19.1445335,ferry_terminal
5101,72.8365496,19.0248654,ferry_terminal
5102,72.8365496,19.0248654,doctors
5103,72.8365496,19.0248654,doctors
5104,72.8365496,19.0248654,doctors
5105,72.8365496,19.0248654,doctors
5106,72.8365496,19.0248654,doctors
5107,72.8365496,19.0248654,doctors
5108,72.8287222,18.9946434,doctors
5109,72.8287222,18.9946434,doctors
5110,72.8287222,18.9946434,doctors
5111,72.8287222,18.9946434,doctors
5112,72.8287222,18.9946434,doctors
5113,72.8287222,18.9946434,doctors
5114,72.8287222,18.9946434,doctors
5115,72.8287222,18.9946434,doctors
5116,72.8220139,19.0464713,place_of_worship
5117,72.8220139,19.0464713,place_of_worship
5118,72.8220139,19.0464713,place_of_worship
5119,72.8220139,19.0464713,place_of_worship
5120,72.828704,19.0567446,place_of_worship
5121,72.828704,19.0567446,place_of_worship
5122,72.828704,19.0567446,place_of_worship
5123,72.828704,19.0567446,theatre
5124,72.828704,19.0567446,theatre
5125,72.8293678,19.0568101,theatre
5126,72.8293678,19.0568101,theatre
5127,72.8293678,19.0568101,theatre
5128,72.8293678,19.0568101,bank
5129,72.8293678,19.0568101,bank
5130,72.8293678,19.0568101,bank
5131,72.8293678,19.0568101,bank
5132,72.8293678,19.0568101,bank
5133,72.8344297,19.065807,fast_food
5134,72.8344297,19.065807,fast_food
5135,72.8344297,19.065807,fast_food
5136,72.8344297,19.065807,fast_food
5137,72.8344297,19.065807,fast_food
5138,72.8344297,19.065807,fast_food
5139,72.8344297,19.065807,fast_food
5140,72.8283024,19.0546771,fast_food
5141,72.8283024,19.0546771,fast_food
5142,72.8283024,19.0546771,fast_food
5143,72.8283024,19.0546771,fast_food
5144,72.8283024,19.0546771,fast_food
5145,72.8283024,19.0546771,fast_food
5146,72.8283024,19.0546771,fast_food
5147,72.8283024,19.0546771,fast_food
5148,72.8283024,19.0546771,fast_food
5149,72.8283024,19.0546771,fast_food
5150,72.8342693,19.0586883,bank
5151,72.8342693,19.0586883,bank
5152,72.8342693,19.0586883,bank
5153,72.8337999,19.0578593,pharmacy
5154,72.8337999,19.0578593,pharmacy
5155,72.8337999,19.0578593,pharmacy
5156,72.8307261,19.0551517,restaurant
5157,72.8307261,19.0551517,restaurant
5158,72.8307261,19.0551517,restaurant
5159,72.8307261,19.0551517,restaurant
5160,72.8307261,19.0551517,restaurant
5161,72.8315254,19.0554863,pharmacy
5162,72.8315254,19.0554863,pharmacy
5163,72.8315254,19.0554863,pharmacy
5164,72.8632247,19.1137703,restaurant
5165,72.8632247,19.1137703,restaurant
5166,72.8632247,19.1137703,restaurant
5167,72.8463789,19.1779962,restaurant
5168,72.8463789,19.1779962,restaurant
5169,72.8463789,19.1779962,restaurant
5170,72.87033,19.1186874,cafe
5171,72.87033,19.1186874,cafe
5172,72.8879711,19.10144,cafe
5173,72.8879711,19.10144,cafe
5174,72.8879711,19.10144,restaurant
5175,72.8879711,19.10144,restaurant
5176,72.8879711,19.10144,restaurant
5177,72.8879091,19.1005529,restaurant
5178,72.8879091,19.1005529,restaurant
5179,72.8879091,19.1005529,place_of_worship
5180,72.8879091,19.1005529,place_of_worship
5181,72.8878533,19.0992907,place_of_worship
5182,72.8878533,19.0992907,restaurant
5183,72.8878533,19.0992907,restaurant
5184,72.8880315,19.0980082,bank
5185,72.8880315,19.0980082,bank
5186,72.8880315,19.0980082,bank
5187,72.8880315,19.0980082,bank
5188,72.8880315,19.0980082,bank
5189,72.8880315,19.0980082,bank
5190,72.8880315,19.0980082,bank
5191,72.8880315,19.0980082,bank
5192,72.8880315,19.0980082,bank
5193,72.8877852,19.0950394,bank
5194,72.8877852,19.0950394,school
5195,72.8877852,19.0950394,school
5196,72.888041,19.09722,hospital
5197,72.888041,19.09722,hospital
5198,72.8823702,19.1072105,cafe
5199,72.8823702,19.1072105,cafe
5200,72.8823159,19.1069599,fast_food
5201,72.8823159,19.1069599,fast_food
5202,72.8823087,19.1070575,restaurant
5203,72.8823087,19.1070575,restaurant
5204,72.8869689,19.1039038,restaurant
5205,72.8869689,19.1039038,restaurant
5206,72.8869689,19.1039038,restaurant
5207,72.8818341,19.1072479,bank
5208,72.8818341,19.1072479,bank
5209,72.8818341,19.1072479,bank
5210,72.8818341,19.1072479,bank
5211,72.8818341,19.1072479,bank
5212,72.8818341,19.1072479,bank
5213,72.82986,18.9329391,bank
5214,72.82986,18.9329391,place_of_worship
5215,72.82986,18.9329391,place_of_worship
5216,72.82986,18.9329391,place_of_worship
5217,72.82986,18.9329391,place_of_worship
5218,72.887468,19.114089,restaurant
5219,72.887468,19.114089,restaurant
5220,72.8801702,19.0745488,place_of_worship
5221,72.8801702,19.0745488,place_of_worship
5222,72.8801702,19.0745488,place_of_worship
5223,72.8876135,19.105142,fuel
5224,72.8876135,19.105142,fuel
5225,72.8340764,19.0595279,fuel
5226,72.8340764,19.0595279,fuel
5227,72.8340764,19.0595279,fuel
5228,72.8340764,19.0595279,restaurant
5229,72.8340764,19.0595279,restaurant
5230,72.8340764,19.0595279,restaurant
5231,72.8333786,19.0615863,restaurant
5232,72.8333786,19.0615863,restaurant
5233,72.8333786,19.0615863,restaurant
5234,72.8333786,19.0615863,restaurant
5235,72.8333786,19.0615863,restaurant
5236,72.8333786,19.0615863,restaurant
5237,72.8333786,19.0615863,restaurant
5238,72.8333786,19.0615863,restaurant
5239,72.8391496,19.0335066,restaurant
5240,72.8391496,19.0335066,fast_food
5241,72.8391496,19.0335066,fast_food
5242,72.8384805,19.0333179,fast_food
5243,72.8384805,19.0333179,bank
5244,72.8384805,19.0333179,bank
5245,72.8384805,19.0333179,bank
5246,72.8384805,19.0333179,bank
5247,72.8384805,19.0333179,bank
5248,72.8384805,19.0333179,bank
5249,72.8384805,19.0333179,bank
5250,72.8387268,19.0323529,bank
5251,72.8387268,19.0323529,fuel
5252,72.8387268,19.0323529,fuel
5253,72.8324799,18.9214742,cafe
5254,72.8324799,18.9214742,cafe
5255,72.8324799,18.9214742,cafe
5256,72.8324799,18.9214742,cafe
5257,72.8324799,18.9214742,cafe
5258,72.8324799,18.9214742,cafe
5259,72.8363683,19.2102745,cafe
5260,72.8363683,19.2102745,cafe
5261,72.8363683,19.2102745,cafe
5262,72.8363683,19.2102745,bank
5263,72.8363683,19.2102745,bank
5264,72.8363683,19.2102745,bank
5265,72.8363683,19.2102745,bank
5266,72.8363683,19.2102745,bank
5267,72.8363683,19.2102745,bank
5268,72.8363683,19.2102745,bank
5269,72.8363683,19.2102745,bank
5270,72.8363683,19.2102745,bank
5271,72.8373392,19.2074802,bar
5272,72.8373392,19.2074802,bar
5273,72.839688,19.0335658,bar
5274,72.839688,19.0335658,bar
5275,72.839688,19.0335658,bar
5276,72.839688,19.0335658,restaurant
5277,72.839688,19.0335658,restaurant
5278,72.839688,19.0335658,restaurant
5279,72.9229787,19.0952234,restaurant
5280,72.9229787,19.0952234,restaurant
5281,72.9229787,19.0952234,restaurant
5282,72.8364634,19.0553221,restaurant
5283,72.8364634,19.0553221,restaurant
5284,72.8364634,19.0553221,restaurant
5285,72.8364634,19.0553221,restaurant
5286,72.8364634,19.0553221,restaurant
5287,72.8364634,19.0553221,restaurant
5288,72.8364634,19.0553221,restaurant
5289,72.8356394,19.0571775,restaurant
5290,72.8356394,19.0571775,restaurant
5291,72.8356394,19.0571775,restaurant
5292,72.8356394,19.0571775,bar
5293,72.8356394,19.0571775,bar
5294,72.8359562,19.0551796,bar
5295,72.8359562,19.0551796,bar
5296,72.8359562,19.0551796,bar
5297,72.8359562,19.0551796,cafe
5298,72.8359562,19.0551796,cafe
5299,72.8359562,19.0551796,cafe
5300,72.8356887,19.055395,cafe
5301,72.8356887,19.055395,cafe
5302,72.8356887,19.055395,cafe
5303,72.8356887,19.055395,doctors
5304,72.8356887,19.055395,doctors
5305,72.8356887,19.055395,doctors
5306,72.8355975,19.0554912,doctors
5307,72.8355975,19.0554912,doctors
5308,72.8355975,19.0554912,doctors
5309,72.8355975,19.0554912,pharmacy
5310,72.8355975,19.0554912,pharmacy
5311,72.832821,19.0599427,pharmacy
5312,72.832821,19.0599427,pharmacy
5313,72.832821,19.0599427,pharmacy
5314,72.832821,19.0599427,gym
5315,72.832821,19.0599427,gym
5316,72.8282529,18.94939,gym
5317,72.8282529,18.94939,gym
5318,72.8282529,18.94939,gym
5319,72.8282529,18.94939,gym
5320,72.8282529,18.94939,place_of_worship
5321,72.8282529,18.94939,place_of_worship
5322,72.8282529,18.94939,place_of_worship
5323,72.8282529,18.94939,place_of_worship
5324,72.8282529,18.94939,place_of_worship
5325,72.8679618,19.1115552,place_of_worship
5326,72.8679618,19.1115552,school
5327,72.8679618,19.1115552,school
5328,72.8782543,19.1083512,fuel
5329,72.8782543,19.1083512,fuel
5330,72.831638,19.0555538,fuel
5331,72.831638,19.0555538,fuel
5332,72.831638,19.0555538,fuel
5333,72.831638,19.0555538,bank
5334,72.831638,19.0555538,bank
5335,72.831638,19.0555538,bank
5336,72.831638,19.0555538,bank
5337,72.831638,19.0555538,bank
5338,72.831638,19.0555538,bank
5339,72.831638,19.0555538,bank
5340,72.831638,19.0555538,bank
5341,72.8744759,19.2115773,bank
5342,72.8744759,19.2115773,bank
5343,72.8744759,19.2115773,bank
